Category Link,Series Link,Class Link,Series Title,Class Title,HLS URL,Categories
no link,no link,https://ondemand.animalflow.com/assets/pop-out-v1-f-mp4,No Series Title,Tutorial: Pop Out,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/5ca856c53434491cbeb00b9d0e073c51/hls.m3u8,Level 2 Movements
no link,no link,https://ondemand.animalflow.com/assets/aug-tutorial-6-pop-out-scorpion-switch-mp4,No Series Title,Tutorial: Pop-Out Scorpion Switch,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/a7b9b731f29341aab852f9bd5762d3f7/hls.m3u8,Level 3 (Advanced/ Bonus Moves) Tutorials
no link,no link,https://ondemand.animalflow.com/assets/aug-tutorial-7-pop-out-to-crab-mp4,No Series Title,Tutorial: Pop-out to Crab,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/24a8620fdc6c42e8915ff8069f3f04c7/hls.m3u8,Level 3 (Advanced/ Bonus Moves) Tutorials
no link,no link,https://ondemand.animalflow.com/assets/af-block-1750-popout-to-scorp-sweep-tut-v1,No Series Title,Tutorial: Pop Out to Scorpion Sweep,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/602052e7d2034b6a95a126055297e2c1/hls.m3u8,Level 3 (Advanced/ Bonus Moves) Tutorials
no link,no link,https://ondemand.animalflow.com/assets/tutorial-6-popout-to-standing-mp4-3d4d2034-72e9-4c06-9b2f-aae74052f012,No Series Title,Tutorial: Pop Out to Standing,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/70763174133f454bbde079b20b9d4117/hls.m3u8,Level 3 (Advanced/ Bonus Moves) Tutorials
no link,no link,https://ondemand.animalflow.com/assets/tutorial-pop-switch,No Series Title,Tutorial: Pop Switch Variations,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/9880d554d80e4516aaa42af0751c352e/hls.m3u8,Level 3 (Advanced/ Bonus Moves) Tutorials
no link,no link,https://ondemand.animalflow.com/assets/lionsgate-tutorial-pop-to-underswitch,No Series Title,Tutorial: Pop to Underswitch,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/2d6ef01d459d4b15b7970b035447ce0d/hls.m3u8,Level 3 (Advanced/ Bonus Moves) Tutorials
no link,no link,https://ondemand.animalflow.com/assets/reaching-underswich-v1-f-mp4,No Series Title,Tutorial: Reaching Underswitch,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/54eb9a76d74e46e3a181396580fda00c/hls.m3u8,Level 2 Movements
no link,no link,https://ondemand.animalflow.com/assets/l3_tutorials__reverse_reaching_underswitch-1080p,No Series Title,Tutorial: Reverse Reaching Underswitch,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/1e6fbf0dda8040dcaa0391316b0a13c6/hls.m3u8,Level 3 (Advanced/ Bonus Moves) Tutorials
no link,no link,https://ondemand.animalflow.com/assets/53122_-_reverse_travelling_bear_-_v2-1080p,No Series Title,Tutorial: Reverse Traveling Bear,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/cefcfd91fe2e4cffbe2e2cc17a45081a/hls.m3u8,Level 3 (Advanced/ Bonus Moves) Tutorials
no link,no link,https://ondemand.animalflow.com/assets/roll-through-v2-f-mp4,No Series Title,Tutorial: Roll Through,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/15504a4e444f45dcb04933972d88a8b3/hls.m3u8,Level 2 Movements
no link,no link,https://ondemand.animalflow.com/assets/tutorial-roll-through-from-ape,No Series Title,Tutorial Roll Through from Ape,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/1348b732727347d4af2d778e985425a0/hls.m3u8,Level 3 (Advanced/ Bonus Moves) Tutorials
no link,no link,https://ondemand.animalflow.com/assets/l3_tutorials__rotating_ape-1080p,No Series Title,Tutorial: Rotating Ape,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/90fd860633d140d4979ac824091c2a26/hls.m3u8,Level 3 (Advanced/ Bonus Moves) Tutorials
no link,no link,https://ondemand.animalflow.com/assets/l3_tutorial__rotating_crab-1080p,No Series Title,Tutorial: Rotating Crab,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/53c4c8a5cffe41afa99cb81e9453e4ce/hls.m3u8,Level 3 (Advanced/ Bonus Moves) Tutorials
no link,no link,https://ondemand.animalflow.com/assets/scorpion-reach-v2-f-mp4,No Series Title,Tutorial: Scorpion Reach,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/47b243e366584158bda3fe61ef7f6fc0/hls.m3u8,L1 Form Specific Stretches|Level 1 Movements
no link,no link,https://ondemand.animalflow.com/assets/scorpian-sweep-v2-f-mp4,No Series Title,Tutorial: Scorpion Sweep,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/d1971673be0f47f4ab03680c39f6032c/hls.m3u8,Level 2 Movements
no link,no link,https://ondemand.animalflow.com/assets/scorpion-switch-v2-f-mp4,No Series Title,Tutorial: Scorpion Switch,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/1e75b0be41a9424a8eb720a770bea1e4/hls.m3u8,L1 Switches & Transitions|Level 1 Movements
no link,no link,https://ondemand.animalflow.com/assets/side-kickthrough-v2-f-mp4,No Series Title,Tutorial: Side Kickthrough,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/3a8acbcfc6a44ca09fba9c9300ffd7aa/hls.m3u8,L1 Switches & Transitions|Level 1 Movements
no link,no link,https://ondemand.animalflow.com/assets/af-block-1750-slide-ro-callouts-v1,No Series Title,Tutorial: Slide To,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/e64ace21bf064d6aaf03d40834c491ec/hls.m3u8,Level 3 (Advanced/ Bonus Moves) Tutorials
no link,no link,https://ondemand.animalflow.com/assets/l3_tutorials__spinning_underswitch-1080p,No Series Title,Tutorial: Spinning Underswitch,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/82340db14b634ed68d11059730af9780/hls.m3u8,Level 3 (Advanced/ Bonus Moves) Tutorials
no link,no link,https://ondemand.animalflow.com/assets/static-beast-limb-lifts-v2-f-mp4,No Series Title,Tutorial:  Static Beast & Limb Lifts,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/dc51137409ab487392407b2cb50af023/hls.m3u8,Level 1 Movements|L1 Activations
no link,no link,https://ondemand.animalflow.com/assets/tutorials-static-crab-limb-lifts,No Series Title,Tutorial: Static Crab with Limb Lifts,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/cb0e022c42e243f982895c090b3afd54/hls.m3u8,Level 1 Movements|L1 Activations
no link,no link,https://ondemand.animalflow.com/assets/traveling-bear-v2-f-mp4,No Series Title,Tutorial: Traveling Bear,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/9bc0d77853b545acb6c12a2b42ec2735/hls.m3u8,Level 2 Movements
no link,no link,https://ondemand.animalflow.com/assets/forward-reverse-beast-v2-f-mp4,No Series Title,Tutorial: Traveling Beast (Forward & Reverse),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/299cae00b75e46abbd59c791d02f0025/hls.m3u8,L1 Traveling Forms|Level 1 Movements
no link,no link,https://ondemand.animalflow.com/assets/forward-crab-reverse-crab-v1-f-mp4,No Series Title,Tutorial: Traveling Crab (Forward & Reverse Crab),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/01968724a7984e4b9a8a7825580d742f/hls.m3u8,L1 Traveling Forms|Level 1 Movements
